Time;long;latti
141746;19,015202578394952;47,465438727356336
141768;19,0151852;47,4654369
142752;19,01533362289607;47,46552253883919
142757;19,01533362289607;47,46552253883919
142779;19,0153168;47,4655191
143716;19,01545799598181;47,46561424059536
143742;19,01545799598181;47,46561424059536
143749;19,0154434;47,4656079
144716;19,015581709514535;47,465717640259996
144745;19,015581709514535;47,465717640259996
144747;19,0155696;47,4657086
145747;19,015711288632488;47,465821836129244
145778;19,015711288632488;47,465821836129244
145780;19,0157012;47,4658141
146227;19,0170935;47,4679425
146776;19,015841324025946;47,46592637736239
146782;19,015841324025946;47,46592637736239
147729;19,015971767855408;47,46603474618598
147745;19,015971767855408;47,46603474618598
147760;19,0159631;47,4660271
148707;19,016103134797458;47,46614574129072
148742;19,016103134797458;47,46614574129072
148751;19,0160933;47,4661362
149740;19,016240321289136;47,466261412221435
149758;19,016240321289136;47,466261412221435
149789;19,0162312;47,4662525
150720;19,016379733213014;47,46638352711093
150751;19,016379733213014;47,46638352711093
150754;19,0163712;47,4663744
151721;19,016520762113988;47,46651166065968
151736;19,016520762113988;47,46651166065968
151756;19,0165127;47,4665017
152729;19,0166659314026;47,46664717416828
152772;19,0166659314026;47,46664717416828
152774;19,01666;47,4666391
153727;19,01681087456165;47,46678401989013
153730;19,01681087456165;47,46678401989013
153754;19,0168049;47,4667755
154742;19,01695370180702;47,46691733723918
154763;19,01695370180702;47,46691733723918
155724;19,017093418085228;47,467049345182694
155755;19,017093418085228;47,467049345182694
156754;19,01722690355485;47,467179993827486
156762;19,01722690355485;47,467179993827486
157748;19,01734646754499;47,467309853696385
157767;19,01734646754499;47,467309853696385
158748;19,01746453728917;47,46743932353905
158763;19,01746453728917;47,46743932353905
159730;19,017579298865968;47,467568432584095
159742;19,017579298865968;47,467568432584095
160759;19,01769472181247;47,467702284801895
160761;19,01769472181247;47,467702284801895
161707;19,017810085834586;47,46784269564475
161729;19,017810085834586;47,46784269564475
162753;19,017920913971437;47,46798604096235
162754;19,017920913971437;47,46798604096235
163735;19,018022063312266;47,468130471477494
163761;19,018022063312266;47,468130471477494
164736;19,018115313025156;47,46827373983217
164766;19,018115313025156;47,46827373983217
165749;19,01820580682302;47,46841457485131
165772;19,01820580682302;47,46841457485131
166208;19,0182332;47,4684415
166225;19,0176127;47,468514
166227;19,0176127;47,468514
166746;19,01830028590858;47,468550191948154
166753;19,01830028590858;47,468550191948154
167747;19,018397917437817;47,46867422270975
167749;19,018397917437817;47,46867422270975
168710;19,01849630500932;47,46879031475996
168736;19,01849630500932;47,46879031475996
169720;19,01859066213609;47,46889854322066
169730;19,01859066213609;47,46889854322066
170749;19,018685748732818;47,469002086029064
170758;19,018685748732818;47,469002086029064
171751;19,01877920676583;47,4691045914683
171773;19,01877920676583;47,4691045914683
172754;19,01886997979639;47,469206976249616
172761;19,01886997979639;47,469206976249616
173753;19,01895916100145;47,46930924800171
173757;19,01895916100145;47,46930924800171
174779;19,019049083001413;47,46941192308925
175727;19,019139245932653;47,469512620518785
175737;19,019139245932653;47,469512620518785
176744;19,01922423334411;47,46960976405175
176774;19,01922423334411;47,46960976405175
177735;19,01930248198333;47,46970368316862
177757;19,01930248198333;47,46970368316862
178715;19,019379523883924;47,469795235784055
178735;19,019379523883924;47,469795235784055
179764;19,019454013931046;47,4698860694567
179775;19,019454013931046;47,4698860694567
180745;19,019518560816415;47,46996806301236
180751;19,019518560816415;47,46996806301236
181743;19,0195714668608;47,47003532115149
181768;19,0195714668608;47,47003532115149
182723;19,01961906636763;47,470088578358094
182724;19,01961906636763;47,470088578358094
183738;19,019668039519473;47,47013587610916
183764;19,019668039519473;47,47013587610916
183786;19,019674;47,470144
184737;19,01971901242658;47,470187808694455
184759;19,01971901242658;47,470187808694455
185717;19,0197715448115;47,470246935209204
185739;19,0197715448115;47,470246935209204
186200;19,0191371;47,4697298
186749;19,019826471896167;47,4703089912801
186753;19,019826471896167;47,4703089912801
187715;19,01987942655856;47,470368629937404
187736;19,01987942655856;47,470368629937404
188731;19,019933045584985;47,47042605111196
188756;19,019933045584985;47,47042605111196
189712;19,0199885963441;47,47048582315236
189734;19,0199885963441;47,47048582315236
190741;19,02005101407584;47,4705524638702
190760;19,02005101407584;47,4705524638702
191756;19,020128887619464;47,47062888555296
191766;19,020128887619464;47,47062888555296
192740;19,020219041378837;47,47071384815052
192779;19,020219041378837;47,47071384815052
193713;19,020306198585324;47,47080312069978
193740;19,020306198585324;47,47080312069978
193764;19,020297;47,4707956
194745;19,020391236100632;47,47089576604349
194775;19,020391236100632;47,47089576604349
195742;19,020475583041854;47,47099529572284
195767;19,020475583041854;47,47099529572284
196742;19,02056737162192;47,47109690025509
196747;19,02056737162192;47,47109690025509
197740;19,020664788956942;47,47119858957837
197745;19,020664788956942;47,47119858957837
198738;19,02076861683576;47,47130105721525
198765;19,02076861683576;47,47130105721525
199718;19,02088130167683;47,471406549424444
199734;19,02088130167683;47,471406549424444
199758;19,0208687;47,4713992
200751;19,021001578213145;47,47151430715453
200775;19,021001578213145;47,47151430715453
201730;19,021126928009505;47,47162199312572
201738;19,021126928009505;47,47162199312572
201761;19,0211112;47,4716152
202745;19,021253389796687;47,47172852244067
202757;19,021253389796687;47,47172852244067
202787;19,0212396;47,4717241
203726;19,021383704668132;47,47184052983131
203729;19,021383704668132;47,47184052983131
203754;19,0213691;47,4718341
204724;19,02151568169723;47,47195663391442
204751;19,02151568169723;47,47195663391442
204768;19,021502;47,4719493
205753;19,02164773186289;47,47207831420645
205775;19,02164773186289;47,47207831420645
206106;19,0216954;47,4719175
206742;19,021779940715614;47,472213098664156
206752;19,021779940715614;47,472213098664156
207717;19,021905746344746;47,47236306870936
207739;19,021905746344746;47,47236306870936
207760;19,0219022;47,4723524
208752;19,02202078882872;47,47252133032458
208767;19,02202078882872;47,47252133032458
208788;19,0220217;47,4725107
209715;19,022128434978317;47,47268872136884
209742;19,022128434978317;47,47268872136884
209763;19,0221306;47,4726758
210725;19,022232705748927;47,472861993321835
210747;19,022232705748927;47,472861993321835
210767;19,0222366;47,4728503
211739;19,02233383334759;47,47303558753626
211761;19,02233383334759;47,47303558753626
211781;19,0223388;47,4730265
212723;19,02243572644802;47,47320703126175
212747;19,02243572644802;47,47320703126175
213703;19,022540675116254;47,473378296265395
213727;19,022540675116254;47,473378296265395
214753;19,022646448949533;47,47354708168004
214765;19,022646448949533;47,47354708168004
215735;19,022751729401396;47,47371149330928
215760;19,022751729401396;47,47371149330928
216751;19,022852203213446;47,47386993578484
216758;19,022852203213446;47,47386993578484
217748;19,02295200283828;47,47402659199558
217753;19,02295200283828;47,47402659199558
218724;19,023053560663154;47,47418434536382
218733;19,023053560663154;47,47418434536382
219736;19,02315255426695;47,47433836964473
219756;19,02315255426695;47,47433836964473
220768;19,02324970362855;47,47448689068054
220784;19,02324970362855;47,47448689068054
221747;19,023345317841606;47,47463077419986
221765;19,023345317841606;47,47463077419986
222730;19,023437588580546;47,474771219167685
222748;19,023437588580546;47,474771219167685
223774;19,023527197676533;47,47490811782235
223777;19,023527197676533;47,47490811782235
224762;19,02361644874886;47,475042783912095
224787;19,02361644874886;47,475042783912095
225723;19,02370435096348;47,475173958189856
225732;19,02370435096348;47,475173958189856
226237;19,0237295;47,4752119
226252;19,0244034;47,4750776
226255;19,0244034;47,4750776
226735;19,02378813104003;47,4752988383604
226752;19,02378813104003;47,4752988383604
227720;19,0238653035302;47,47541581638005
227741;19,0238653035302;47,47541581638005
228753;19,023935855072335;47,475525767032856
228780;19,023935855072335;47,475525767032856
229730;19,02399876213119;47,47562599345224
229752;19,02399876213119;47,47562599345224
230749;19,024055463884707;47,4757142567654
230757;19,024055463884707;47,4757142567654
230791;19,024063;47,4757223
231729;19,024103695417043;47,47579241051084
231741;19,024103695417043;47,47579241051084
231761;19,0241115;47,4757997
232727;19,02413909081328;47,475857047973065
232753;19,02413909081328;47,475857047973065
232767;19,0241484;47,4758644
233741;19,02416541416047;47,475905548073186
233767;19,02416541416047;47,475905548073186
233785;19,0241747;47,4759133
234804;19,024187685641945;47,47594015406238
234806;19,024187685641945;47,47594015406238
235720;19,02419951312453;47,47596400421584
235741;19,02419951312453;47,47596400421584
236763;19,024209357552568;47,475978907874854
236780;19,024209357552568;47,475978907874854
237765;19,0242142;47,4759911
238744;19,02421339424151;47,47598975370109
241718;19,02421122292434;47,4760016686905
241739;19,02421122292434;47,4760016686905
242748;19,024219183014118;47,47602222601557
242771;19,024219183014118;47,47602222601557
243881;19,02423424956871;47,47605737104606
243906;19,02423424956871;47,47605737104606
244728;19,024260242031527;47,47609887357492
244751;19,024260242031527;47,47609887357492
245774;19,024285979523444;47,47614712593015
246430;19,0232677;47,4741892
246759;19,024318622137088;47,47620314463097
246777;19,024318622137088;47,47620314463097
247720;19,02435710687853;47,476268813424454
247739;19,02435710687853;47,476268813424454
247753;19,0243496;47,4762613
248751;19,024404144748036;47,47633876805555
248754;19,024404144748036;47,47633876805555
249748;19,024453051343244;47,47641253400082
249772;19,024453051343244;47,47641253400082
250745;19,02450260676308;47,47648821664229
250770;19,02450260676308;47,47648821664229
251733;19,024554070678604;47,47656910066878
251754;19,024554070678604;47,47656910066878
252750;19,024608894789658;47,47665677409562
252760;19,024608894789658;47,47665677409562
253739;19,02466683156631;47,47674544906769
253769;19,02466683156631;47,47674544906769
254739;19,024722569117017;47,47682896489189
254771;19,024722569117017;47,47682896489189
255719;19,02477243507689;47,47690781010225
255744;19,02477243507689;47,47690781010225
256716;19,024817670867666;47,47698184503149
256755;19,024817670867666;47,47698184503149
257719;19,024863679261877;47,47705393644489
257739;19,024863679261877;47,47705393644489
258744;19,024911031551152;47,47713032951224
258770;19,024911031551152;47,47713032951224
259744;19,02496173685387;47,47721152422126
259770;19,02496173685387;47,47721152422126
260740;19,0250146398285;47,477298878825664
260752;19,0250146398285;47,477298878825664
261736;19,02507578543093;47,47739100486341
261745;19,02507578543093;47,47739100486341
262749;19,025146553830517;47,47748735518918
262776;19,025146553830517;47,47748735518918
263618;19,025146553830517;47,47748735518918
263751;19,02522120607625;47,477585713807066
263756;19,02522120607625;47,477585713807066
264717;19,02529467396535;47,47768199393085
264742;19,02529467396535;47,47768199393085
265711;19,02535962830078;47,477771445577204
265753;19,02535962830078;47,477771445577204
266274;19,0253744;47,4777969
266294;19,0247511;47,4780441
266295;19,0247511;47,4780441
266763;19,025414744534448;47,477849405246616
266790;19,025414744534448;47,477849405246616
267725;19,025457835281912;47,47791171047616
267750;19,025457835281912;47,47791171047616
268753;19,02549036873626;47,47795689083997
268774;19,02549036873626;47,47795689083997
269720;19,025519237008616;47,477987148238135
269744;19,025519237008616;47,477987148238135
270751;19,025543173953043;47,47801002570313
270777;19,025543173953043;47,47801002570313
271752;19,025567051871572;47,478030115695326
271770;19,025567051871572;47,478030115695326
272728;19,02558342467384;47,478047489531875
272739;19,02558342467384;47,478047489531875
273731;19,025593764280107;47,478059196190976
273743;19,025593764280107;47,478059196190976
274791;19,0256016;47,4780682
276755;19,025605506629713;47,478066564868534
283785;19,02561232971563;47,47808008836425
283787;19,02561232971563;47,47808008836425
284766;19,02562307953298;47,478100598269315
284767;19,02562307953298;47,478100598269315
285765;19,02563030100069;47,478117254109364
285781;19,02563030100069;47,478117254109364
286335;19,0249227;47,4782386
286338;19,0249227;47,4782386
286778;19,025634319858415;47,47812776596105
286781;19,025634319858415;47,47812776596105
298735;19,025640385739894;47,47813819524643
298749;19,025640385739894;47,47813819524643
299762;19,025648891409734;47,47815124108503
299771;19,025648891409734;47,47815124108503
300764;19,02565609129596;47,47816199813533
300793;19,02565609129596;47,47816199813533
306277;19,025025;47,4783853
306278;19,025025;47,4783853
306778;19,02565609129596;47,47816199813533
326254;19,0248998;47,4780821
326256;19,0248998;47,4780821
326777;19,02565609129596;47,47816199813533
327723;19,025663006837874;47,478169829251335
327747;19,025663006837874;47,478169829251335
328728;19,025673405085765;47,47818186275267
328734;19,025673405085765;47,47818186275267
329727;19,025683162545757;47,478193234823024
329741;19,025683162545757;47,478193234823024
330743;19,025690546781817;47,47820325426239
330765;19,025690546781817;47,47820325426239
332720;19,025697486819702;47,478218243359265
332742;19,025697486819702;47,478218243359265
334753;19,025703911176386;47,47823063612388
334762;19,025703911176386;47,47823063612388
337726;19,025714052643522;47,478245921529854
337735;19,025714052643522;47,478245921529854
338723;19,025727333373492;47,47826349435789
338747;19,025727333373492;47,47826349435789
339755;19,02574624520779;47,47828807331697
339775;19,02574624520779;47,47828807331697
340738;19,025768856856498;47,47831385878764
340759;19,025768856856498;47,47831385878764
341751;19,02578854386726;47,47833861235508
341774;19,02578854386726;47,47833861235508
342714;19,025810648326924;47,47836699656478
342735;19,025810648326924;47,47836699656478
343762;19,02583515381739;47,47840274941338
343774;19,02583515381739;47,47840274941338
344759;19,025860969823682;47,47844062556451
344769;19,025860969823682;47,47844062556451
345740;19,025883649632046;47,47847512012712
345755;19,025883649632046;47,47847512012712
346308;19,0258903;47,4784845
346323;19,0256658;47,478763
346327;19,0256658;47,478763
346799;19,02590224842273;47,47850135406043
346805;19,02590224842273;47,47850135406043
347751;19,025915824340135;47,47851963433411
347767;19,025915824340135;47,47851963433411
348767;19,02592352950145;47,47853223040537
348776;19,02592352950145;47,47853223040537
349763;19,025927589173428;47,47854128949879
349782;19,025927589173428;47,47854128949879
351759;19,025934834617992;47,47855212496171
351780;19,025934834617992;47,47855212496171
352722;19,0259451942578;47,47857054006165
352744;19,0259451942578;47,47857054006165
353789;19,025958830039496;47,47859471001922
353800;19,025958830039496;47,47859471001922
354753;19,025973371440966;47,478616820369844
354778;19,025973371440966;47,478616820369844
355749;19,02598640006607;47,47863544056223
355770;19,02598640006607;47,47863544056223
356712;19,02599560778886;47,47865131174778
356750;19,02599560778886;47,47865131174778
357761;19,026004531557245;47,47866486921347
357783;19,026004531557245;47,47866486921347
358759;19,02600899877505;47,478680471354934
358760;19,02600899877505;47,478680471354934
359758;19,026017212297635;47,478695414193886
359778;19,026017212297635;47,478695414193886
360737;19,026019007434147;47,47871012751974
360754;19,026019007434147;47,47871012751974
361734;19,026020977286954;47,47872295603349
361763;19,026020977286954;47,47872295603349
362734;19,026024017802495;47,47873280369501
362756;19,026024017802495;47,47873280369501
364731;19,026038948170907;47,478732934572335
364741;19,026038948170907;47,478732934572335
366337;19,0257018;47,4789835
366351;19,0257018;47,4789835
366786;19,026038948170907;47,478732934572335
377746;19,026059803207122;47,478752893254736
377769;19,026059803207122;47,478752893254736
378728;19,02608485662863;47,478774829746506
378750;19,02608485662863;47,478774829746506
379759;19,026115971273097;47,47880124623164
379780;19,026115971273097;47,47880124623164
380725;19,02613929499199;47,47882383401614
380734;19,02613929499199;47,47882383401614
381725;19,02615346316194;47,47884433180882
381742;19,02615346316194;47,47884433180882
382751;19,026169821960927;47,47886519267172
382775;19,026169821960927;47,47886519267172
383719;19,02618492518054;47,47888409862867
383735;19,02618492518054;47,47888409862867
384716;19,026198917803054;47,47890415984566
384741;19,026198917803054;47,47890415984566
385714;19,026216117925443;47,478925017916005
385738;19,026216117925443;47,478925017916005
386477;19,0258793;47,4792006
386492;19,0258793;47,4792006
386766;19,0262316701304;47,47894501314607
387711;19,02624042967391;47,47896356941802
387731;19,02624042967391;47,47896356941802
388744;19,02625050930025;47,47897640332472
388768;19,02625050930025;47,47897640332472
390756;19,026264080208833;47,47898693293528
390757;19,026264080208833;47,47898693293528
394744;19,026269168521846;47,47899773482882
394768;19,026269168521846;47,47899773482882
395723;19,02627545821816;47,47900760189797
395744;19,02627545821816;47,47900760189797
396720;19,02628271673867;47,4790211607984
396745;19,02628271673867;47,4790211607984
397749;19,02629284000816;47,47903759842337
397775;19,02629284000816;47,47903759842337
398747;19,02630190068689;47,479052665410066
398769;19,02630190068689;47,479052665410066
399729;19,02631096414785;47,47906349778428
399741;19,02631096414785;47,47906349778428
406619;19,0258609;47,4792673
406620;19,0258609;47,4792673
406738;19,02631851491425;47,47906620542117
417721;19,026326089750498;47,47908078768022
417747;19,026326089750498;47,47908078768022
418737;19,026336754357775;47,47911382346465
418752;19,026336754357775;47,47911382346465
418778;19,0263323;47,4791007
419771;19,026351837982656;47,47914562227433
419782;19,026351837982656;47,47914562227433
419804;19,0263458;47,4791326
420753;19,026373919370986;47,479175636293874
420776;19,026373919370986;47,479175636293874
420799;19,0263665;47,479166
421715;19,026400428109724;47,479205621841345
421747;19,026400428109724;47,479205621841345
421763;19,0263914;47,4791981
422746;19,026430381389744;47,479239960411945
422772;19,026430381389744;47,479239960411945
423756;19,02645602060105;47,479275235743636
423774;19,02645602060105;47,479275235743636
424754;19,026469662095824;47,47930988533669
424777;19,026469662095824;47,47930988533669
425719;19,026477280720947;47,47933785851559
425743;19,026477280720947;47,47933785851559
426619;19,0264866;47,4793531
426644;19,0261794;47,4795606
426646;19,0261794;47,4795606
426742;19,026488057995476;47,479362630534546
426745;19,026488057995476;47,479362630534546
427764;19,026493089273814;47,479387103595506
427773;19,026493089273814;47,479387103595506
428711;19,02649323865212;47,47940761533103
428739;19,02649323865212;47,47940761533103
429714;19,026496347409676;47,47942600971835
429743;19,026496347409676;47,47942600971835
430725;19,026494288429593;47,4794528799041
430746;19,026494288429593;47,4794528799041
431723;19,02649783034217;47,47947824258209
431744;19,02649783034217;47,47947824258209
432753;19,02650337570301;47,479506508536005
432762;19,02650337570301;47,479506508536005
433749;19,026513324504304;47,47953659799622
433773;19,026513324504304;47,47953659799622
434763;19,026536898595573;47,479559744531365
434783;19,026536898595573;47,479559744531365
435726;19,026552881988405;47,47958804095297
435754;19,026552881988405;47,47958804095297
436758;19,026565334240548;47,479614188078116
436777;19,026565334240548;47,479614188078116
437758;19,02657705794072;47,47963960080049
437772;19,02657705794072;47,47963960080049
438754;19,026585231972433;47,47966585516396
438775;19,026585231972433;47,47966585516396
439751;19,026597926602214;47,47968970383346
439774;19,026597926602214;47,47968970383346
440717;19,026610973027623;47,47971464284069
440748;19,026610973027623;47,47971464284069
441763;19,026623829460206;47,47974676615043
441768;19,026623829460206;47,47974676615043
442761;19,026639564878653;47,47977967025975
442770;19,026639564878653;47,47977967025975
443724;19,0266537612432;47,47980840991762
443748;19,0266537612432;47,47980840991762
444758;19,02666768452626;47,47983526699192
444788;19,02666768452626;47,47983526699192
445756;19,02667784016092;47,479862462569464
445777;19,02667784016092;47,479862462569464
446452;19,0266827;47,4798773
446474;19,0267466;47,480165
446476;19,0267466;47,480165
